-163.33333	 68.72678	 2	 1424	 
-160.00000	 68.72678	 2	 1425	 
-156.66667	 68.72678	 2	 1426	 
-153.33333	 68.72678	 2	 1427	 
-150.00000	 68.72678	 1	 1428	 
-146.66667	 68.72678	 1	 1429	 
-143.33333	 68.72678	 1	 1430	 
-140.00000	 68.72678	 1	 1431	 
-136.66667	 68.72678	 1	 1432	 
-133.33333	 68.72678	 3	 1433	 
-130.00000	 68.72678	 2	 1434	 
-126.66667	 68.72678	 2	 1435	 
-123.33333	 68.72678	 2	 1436	 
-120.00000	 68.72678	 2	 1437	 
-116.66667	 68.72678	 2	 1438	 
-113.33333	 68.72678	 2	 1439	 
-96.66666	 68.72678	 2	 1444	 
-93.33334	 68.72678	 1	 1445	 
-90.00000	 68.72678	 1	 1446	 
-83.33334	 68.72678	 1	 1448	 
-73.33334	 68.72678	 1	 1451	 
-70.00000	 68.72678	 1	 1452	 
-50.00000	 68.72678	 1	 1458	 
-46.66666	 68.72678	 1	 1459	 
-43.33334	 68.72678	 1	 1460	 
-40.00000	 68.72678	 1	 1461	 
-36.66666	 68.72678	 1	 1462	 
-33.33334	 68.72678	 1	 1463	 
-30.00000	 68.72678	 1	 1464	 
16.07143	 67.79173	 2	 1478	 
19.28572	 67.79173	 1	 1479	 
22.50000	 67.79173	 1	 1480	 
25.71428	 67.79173	 6	 1481	 
28.92857	 67.79173	 1	 1482	 
32.14286	 67.79173	 1	 1483	 
35.35714	 67.79173	 1	 1484	 
38.57143	 67.79173	 2	 1485	 
45.00000	 67.79173	 2	 1487	 
51.42857	 67.79173	 6	 1489	 
54.64286	 67.79173	 6	 1490	 
57.85714	 67.79173	 2	 1491	 
61.07143	 67.79173	 1	 1492	 
64.28571	 67.79173	 2	 1493	 
67.50000	 67.79173	 2	 1494	 
70.71429	 67.79173	 2	 1495	 
77.14286	 67.79173	 2	 1497	 
80.35714	 67.79173	 3	 1498	 
83.57143	 67.79173	 2	 1499	 
86.78571	 67.79173	 2	 1500	 
90.00000	 67.79173	 2	 1501	 
93.21429	 67.79173	 2	 1502	 
96.42857	 67.79173	 2	 1503	 
99.64286	 67.79173	 2	 1504	 
102.85714	 67.79173	 2	 1505	 
106.07143	 67.79173	 2	 1506	 
109.28571	 67.79173	 2	 1507	 
112.50000	 67.79173	 2	 1508	 
115.71429	 67.79173	 2	 1509	 
118.92857	 67.79173	 2	 1510	 
122.14286	 67.79173	 2	 1511	 
125.35714	 67.79173	 2	 1512	 
128.57143	 67.79173	 2	 1513	 
131.78572	 67.79173	 2	 1514	 
135.00000	 67.79173	 4	 1515	 
138.21428	 67.79173	 2	 1516	 
141.42857	 67.79173	 2	 1517	 
144.64285	 67.79173	 2	 1518	 
147.85715	 67.79173	 2	 1519	 
151.07143	 67.79173	 2	 1520	 
154.28572	 67.79173	 2	 1521	 
157.50000	 67.79173	 2	 1522	 
160.71428	 67.79173	 2	 1523	 
163.92857	 67.79173	 2	 1524	 
167.14285	 67.79173	 2	 1525	 
170.35715	 67.79173	 2	 1526	 
173.57143	 67.79173	 2	 1527	 
176.78572	 67.79173	 2	 1528	 
-180.00000	 67.79173	 2	 1529	 
-176.78572	 67.79173	 2	 1530	 
-163.92857	 67.79173	 2	 1534	 
-160.71428	 67.79173	 1	 1535	 
-157.50000	 67.79173	 1	 1536	 
-154.28572	 67.79173	 1	 1537	 
-151.07143	 67.79173	 1	 1538	 
-147.85715	 67.79173	 2	 1539	 
-144.64285	 67.79173	 2	 1540	 
-141.42857	 67.79173	 2	 1541	 
-138.21428	 67.79173	 1	 1542	 
-135.00000	 67.79173	 1	 1543	 
-131.78572	 67.79173	 2	 1544	 
-128.57143	 67.79173	 2	 1545	 
-125.35715	 67.79173	 2	 1546	 
-122.14285	 67.79173	 2	 1547	 
-118.92857	 67.79173	 2	 1548	 
-115.71428	 67.79173	 2	 1549	 
-106.07143	 67.79173	 1	 1552	 
-102.85715	 67.79173	 1	 1553	 
-96.42856	 67.79173	 1	 1555	 
-93.21429	 67.79173	 1	 1556	 
-90.00000	 67.79173	 1	 1557	 
-83.57144	 67.79173	 1	 1559	 
-70.71429	 67.79173	 1	 1563	 
-67.50000	 67.79173	 1	 1564	 
-51.42856	 67.79173	 2	 1569	 
-48.21429	 67.79173	 1	 1570	 
-45.00000	 67.79173	 1	 1571	 
-41.78571	 67.79173	 1	 1572	 
