Lon Lat SoilCode
39.438201904296875 -10.753210067749023 1
149.53846740722656 -33.194679260253906 2
15 -21.038887023925781 2
99 75.271995544433594 2
-71.808502197265625 6.0779008865356445 4
40.298507690429688 31.324558258056641 2
157.5 56.571136474609375 2
17 9.8181476593017578 3
101.81818389892578 1.4025930166244507 7
-69.67742919921875 -35.999858856201172 1
43.846153259277344 57.506191253662109 2
-132.75 56.571136474609375 2
17.746479034423828 27.584314346313477 1
105.21126556396484 27.584314346313477 4
-64.79998779296875 -0.4675309956073761 3
48.813560485839844 38.805038452148438 2
-117 75.271995544433594 2
17.419355392456055 7.012962818145752 2
107.74647521972656 27.584314346313477 4
-62.30767822265625 -33.194679260253906 2
55.714286804199219 54.701026916503906 2
-109.28572082519531 41.610218048095703 2
23 9.8181476593017578 2
114.28571319580078 35.064800262451172 3
-56.373626708984375 -8.883087158203125 1
63.529411315917969 46.285511016845703 3
-98.0596923828125 31.324558258056641 4
25 9.8181476593017578 2
116.36363983154297 1.4025930166244507 3
-51.617645263671875 -30.389497756958008 4
67.058822631835938 46.285511016845703 2
-93.82977294921875 50.025741577148438 1
27 9.8181476593017578 2
127.14286041259766 35.064800262451172 2
-43.54840087890625 64.986602783203125 1
77.142860412597656 15.428518295288086 4
-88.9156494140625 16.363580703735352 3
28.762886047363281 3.2727160453796387 4
135 -32.259616851806641 2
-6.428558349609375 54.701026916503906 2
82.173912048339844 29.454435348510742 3
-78.333343505859375 43.480335235595703 3
31 9.8181476593017578 4
141.20689392089844 39.740100860595703 2
-10.879119873046875 8.883087158203125 2
84.782608032226562 29.454435348510742 3
-78.75 34.129737854003906 3
31.764705657958984 62.181453704833984 6
141.5625 -4.2077779769897461 3
-10.344818115234375 12.623332977294922 2
83.793106079101562 66.856689453125 2
-71.666656494140625 43.480335235595703 1
34.32989501953125 3.2727160453796387 1
148.37837219238281 -24.779132843017578 1
-6.666656494140625 43.480335235595703 4
92.368423461914062 22.90900993347168 3
-70 -26.649253845214844 2
38.117645263671875 14.493456840515137 4
-144 65.921646118164062 2
3.1034483909606934 12.623332977294922 1
97.5 4.2077779769897461 3
-67.263153076171875 5.1428399085998535 4
43.411766052246094 14.493456840515137 1
-119.45454406738281 42.545276641845703 3
11.818181991577148 -1.4025930166244507 3
102.41379547119141 66.856689453125 2
-60.845062255859375 -27.584314346313477 2
48.571430206298828 35.064800262451172 3
-108.36734008789062 48.155628204345703 2
11.818181991577148 1.4025930166244507 4
105.78947448730469 40.675159454345703 2
-57.600006103515625 -23.844070434570312 3
48.913043975830078 50.960800170898438 2
-104.69387817382812 48.155628204345703 2
13.026315689086914 22.90900993347168 2
102.85713958740234 54.701026916503906 2
-54.4444580078125 -18.23370361328125 1
53.4375 64.051551818847656 2
-100.862060546875 39.740100860595703 2
17.027027130126953 59.376296997070312 1
108.46154022216797 57.506191253662109 2
-47.872344970703125 -6.0779008865356445 1
56.739131927490234 50.960800170898438 2
-97.941162109375 62.181453704833984 1
18 51.895858764648438 1
111.42857360839844 54.701026916503906 2
-50 -18.23370361328125 4
62.112674713134766 27.584314346313477 3
-93.333343505859375 68.726776123046875 1
20.909090042114258 -1.4025930166244507 2
116.12903594970703 35.999858856201172 2
-44.04254150390625 -6.0779008865356445 1
64.64788818359375 27.584314346313477 3
-84.375 64.051551818847656 2
23.93617057800293 -6.0779008865356445 2
120.38961029052734 -21.973947525024414 2
-38.426971435546875 -10.753210067749023 1
71.320755004882812 44.415393829345703 6
-73.928558349609375 -15.428518295288086 2
28.695652008056641 -29.454435348510742 3
126.31578826904297 40.675159454345703 2
-2.337677001953125 21.973947525024414 3
83.25 56.571136474609375 2
-72 0.4675309956073761 3
31.898735046386719 20.103824615478516 2
131.53846740722656 57.506191253662109 2
2.5 26.649253845214844 2
87.75 56.571136474609375 2
-74 9.8181476593017578 4
29.680850982666016 -6.0779008865356445 4
131.0294189453125 -30.389497756958008 2
3.2926828861236572 17.298641204833984 1
81 65.921646118164062 1
-72 9.8181476593017578 1
33.913043975830078 29.454435348510742 2
147.14285278320312 -35.064800262451172 2
10.3125 4.2077779769897461 2
84.13043212890625 50.960800170898438 2
-72.43902587890625 55.636081695556641 1
33.599998474121094 -23.844070434570312 2
150 -35.064800262451172 2
10.102041244506836 -2.3376541137695312 1
93 65.921646118164062 2
-68.04876708984375 55.636081695556641 1
39.130435943603516 29.454435348510742 1
148.84616088867188 -21.038887023925781 3
10.800000190734863 23.844070434570312 3
91.698112487792969 44.415393829345703 2
-67.1641845703125 -31.324558258056641 1
40.684932708740234 25.714193344116211 2
-161.37930297851562 66.856689453125 2
11.666666984558105 43.480335235595703 2
85.714286804199219 35.064800262451172 3
-65.76922607421875 -21.038887023925781 2
37.272727966308594 -1.4025930166244507 2
-130.90908813476562 63.116500854492188 1
14.268292427062988 17.298641204833984 1
98.490562438964844 44.415393829345703 2
-61.530609130859375 -2.3376541137695312 3
46.184211730957031 22.90900993347168 3
-118.33332824707031 43.480335235595703 3
18 23.844070434570312 2
110 26.649253845214844 4
-51.428558349609375 67.791732788085938 2
53.478260040283203 29.454435348510742 3
-112.94117736816406 46.285511016845703 2
22.835821151733398 31.324558258056641 2
116.86566925048828 31.324558258056641 2
-45 67.791732788085938 1
58.125 49.090686798095703 2
-109.41175842285156 46.285511016845703 2
25 26.649253845214844 1
119.55223846435547 31.324558258056641 2
-44.0625 -4.2077779769897461 4
61.875 49.090686798095703 2
-104.55882263183594 30.389497756958008 2
26.590909957885742 52.830913543701172 2
120.98360443115234 36.934921264648438 2
-38.709686279296875 -7.012962818145752 4
66.315788269042969 58.441242218017578 2
-103.6363525390625 63.116500854492188 1
27.600000381469727 23.844070434570312 2
123.33333587646484 68.726776123046875 2
-50.399993896484375 0.4675309956073761 1
66.774192810058594 35.999858856201172 2
-98.18182373046875 63.116500854492188 1
29.0625 4.2077779769897461 4
128.07691955566406 69.661819458007812 2
-43.71429443359375 61.246402740478516 1
71.052635192871094 22.90900993347168 4
-92.727264404296875 63.116500854492188 1
30.600000381469727 0.4675309956073761 4
129.45205688476562 -25.714193344116211 1
-7.875 19.168764114379883 1
83.164558410644531 20.103824615478516 3
-81.290313720703125 35.999858856201172 4
32.400001525878906 0.4675309956073761 3
132.41378784179688 -12.623332977294922 1
-5.625 19.168764114379883 1
90 33.194679260253906 3
-72.857147216796875 54.701026916503906 1
38.720932006835938 -13.558395385742188 4
136.25 -26.649253845214844 1
1.8367346525192261 48.155628204345703 2
95.696205139160156 20.103824615478516 4
-69.868408203125 -22.90900993347168 2
39.438201904296875 10.753210067749023 4
141.60000610351562 -23.844070434570312 4
6.2790699005126953 13.558395385742188 1
98.653846740722656 45.350452423095703 2
-67.021270751953125 -6.0779008865356445 4
41.538459777832031 21.038887023925781 2
151.71427917480469 -28.519374847412109 2
11.571428298950195 28.519374847412109 1
103.33333587646484 18.23370361328125 4
-64.0206298828125 -3.2727160453796387 3
43.846153259277344 21.038887023925781 2
-174 65.921646118164062 2
16.530612945556641 2.3376541137695312 1
106.36363983154297 11.688272476196289 4
